
========================================================================
NEWS BATCH RUN  2026-07-04 23:43:52
========================================================================
  Config file:    /home/lv/IDP/idpdeeptech/pipeline/site_input/news.json
  Output root:    news_outputs/
  Documents:      17421
  Workers:        4
  Crawl depth:    0
  Max pages:      1
  Force redo:     False
  Batch log:      /home/lv/IDP/idpdeeptech/pipeline/news_outputs/batch_logs/batch_20260704_234352.log
========================================================================

[1/17421] 2019-12-10 - Amazon Is Primed For Quantum Computing [c071d770]: skipping (already done; pass --force to redo)
[57/17421] 2020-02-05 - Googles Secret Quantum Project Team X Working On Something Special [08cdd39f]: skipping (already done; pass --force to redo)
[58/17421] 2020-02-10 - Ais Quantum Predictions May Help Deliver Quantum Advantage [536e5c45]: skipping (already done; pass --force to redo)
[59/17421] 2020-02-11 - Ibm Invests In Cambridge Quantum Computing [fc464846]: skipping (already done; pass --force to redo)
[60/17421] 2020-02-12 - Artificial Atoms Create Stable Qubits For Quantum Computing [53693f11]: skipping (already done; pass --force to redo)
[61/17421] 2020-02-13 - Chinese Scientists Smash Quantum Entanglement Record [0ff27f11]: skipping (already done; pass --force to redo)
[62/17421] 2020-02-15 - The Quantum Weekly Smashing Entanglement Records And Building Quantum Computers With Godlike Powers [0a6a0c0c]: skipping (already done; pass --force to redo)
[63/17421] 2020-02-22 - The Quantum Weekly Stronger Together Classical And Quantum Measurements United [9b3419d1]: skipping (already done; pass --force to redo)
[64/17421] 2020-02-26 - D Wave Debuts Leap 2 The Next Version Of Its Quantum Cloud Service [6d6b8366]: skipping (already done; pass --force to redo)
[65/17421] 2020-03-02 - Cambridge Quantum Computing Joins Cern In Using Quantum Tech To Explore Particle Physics [f7bfe641]: skipping (already done; pass --force to redo)
[66/17421] 2020-03-04 - How Quantum Computers Could [2b5e4ac1]: skipping (already done; pass --force to redo)
[67/17421] 2020-03-06 - The Quantum Daily Teams Up With H Bar To Help Companies Get Quantum Ready [85236502]: skipping (already done; pass --force to redo)
[68/17421] 2020-03-09 - Quantum Winter Is The Red Hot Quantum Startup Space About To Turn Ice Cold [c1fdee67]: skipping (already done; pass --force to redo)
[69/17421] 2020-03-12 - Engineers Crack Quantum Puzzle Could Lead To A Treasure Trove Of Applications [0a212ac8]: skipping (already done; pass --force to redo)
[70/17421] 2020-03-14 - The Quantum Weekly Why Isnt Venture Capital Hunting Quantum Unicorns [98fadf60]: skipping (already done; pass --force to redo)
[71/17421] 2020-03-16 - Pr Crisis Communication Guide For Quantum Startups [3df9cfb4]: skipping (already done; pass --force to redo)
[72/17421] 2020-03-17 - Google Releases Tensorflow Quantum [1ff39a23]: skipping (already done; pass --force to redo)
[73/17421] 2020-03-18 - Novel Qubit Design Could Lead To Quantum Computers That Work At Room Temperature [f97b486f]: skipping (already done; pass --force to redo)
[74/17421] 2020-03-23 - Scientists Set Benchmark For Quantum Supremacy In Chemistry [41b96a9c]: skipping (already done; pass --force to redo)
[75/17421] 2020-03-24 - Tqd Announces Recruitment Partnership With Tekna Search [99ffc8a6]: skipping (already done; pass --force to redo)
[76/17421] 2020-03-25 - Darpas 2 1 Million Grant To Boost Quantum Algorithm Research At Lehigh University [e47ec092]: skipping (already done; pass --force to redo)
[77/17421] 2020-03-25 - Tqd Exclusive Interview With Gemma Milne Author Of Smoke And Mirrors [9ec6c7fe]: skipping (already done; pass --force to redo)
[78/17421] 2020-03-26 - Scientists Turn A Quantum Computer Into A Time Machine At Least For A Second [137bd8d1]: skipping (already done; pass --force to redo)
[79/17421] 2020-03-26 - Rigetti Computing Wins 8 6 Million Darpa Grant To Demonstrate Practical Quantum Computing [351f1e94]: skipping (already done; pass --force to redo)
[80/17421] 2020-03-27 - Cqcs Press Release Tket A Retargetable Compiler For Nisq Devices [1c27d4fc]: skipping (already done; pass --force to redo)
[81/17421] 2020-03-29 - Quantum Sensor Could Detect Signals Across The Entire Radio Spectrum [271e4554]: skipping (already done; pass --force to redo)
[82/17421] 2020-03-31 - D Wave Offers Free Quantum Cloud Access For Covid 19 Projects [b88d830f]: skipping (already done; pass --force to redo)
[83/17421] 2020-04-01 - Researchers Take Another Step Toward Making Quantum Circuits More Efficient [70b43c21]: skipping (already done; pass --force to redo)
[84/17421] 2020-04-02 - Business Executives Gain Interest In Quantum Technologies [85a644c0]: skipping (already done; pass --force to redo)
[85/17421] 2020-04-06 - Quantum Hardware And Software Startups Combine Forces To Bring On Quantum Future [f3dbaa68]: skipping (already done; pass --force to redo)
[86/17421] 2020-04-09 - European Research Team Plans To Build A Better Quantum Annealer [ac9ec258]: skipping (already done; pass --force to redo)
[87/17421] 2020-04-10 - Cambridge Quantum Computing And Total To Collaborate On Quantum Algorithms Aimed At Managing Carbon [6dad705b]: skipping (already done; pass --force to redo)
[88/17421] 2020-04-11 - Ibm National University Of Singapore To Partner On Quantum Computing Applications Training [9e1c9530]: skipping (already done; pass --force to redo)
[89/17421] 2020-04-16 - Qunnect Awarded 1 5 Million Grant To Develop Long Distance Quantum Communication [0ca5215d]: skipping (already done; pass --force to redo)
[90/17421] 2020-04-16 - Qc Ware Wins Bpifrance Award To Accelerate Quantum Machine Learning In France [a5d6001f]: skipping (already done; pass --force to redo)
[91/17421] 2020-04-16 - Thats Hot Intel Qutech Demonstrate Path To Controlling Qubits In Warm Temps [c43aa1e4]: skipping (already done; pass --force to redo)
[92/17421] 2020-04-19 - Archer Makes Quantum Computer Development A Company Priority [91b84dc4]: skipping (already done; pass --force to redo)
[93/17421] 2020-04-20 - Cambridge Quantum Computing Announces Latest Release Of Quantum Software Platform [7c4298cf]: skipping (already done; pass --force to redo)
[94/17421] 2020-04-22 - Quantum Computing Pioneers Sound An Optimistic Note On State Of Industry [3adf9459]: skipping (already done; pass --force to redo)
[95/17421] 2020-04-23 - University Of Arizona Researchers Hone In On Quantum Gps New Technologies [e9735bb5]: skipping (already done; pass --force to redo)
[96/17421] 2020-04-28 - Quantum Machine Learning With Support Vector Machines [173d94a6]: skipping (already done; pass --force to redo)
[97/17421] 2020-04-28 - Quantum Grants More Than A 100 Million In Funds For Quantum Tech Education [cb345658]: skipping (already done; pass --force to redo)
[98/17421] 2020-05-01 - Googles John Martinis Says Personality Research Styles Led To Resignation [fd63d4b4]: skipping (already done; pass --force to redo)
[99/17421] 2020-05-04 - Pasqal Implements Cirq To Bring Arrays Of Atoms To Quantum Computing Software Developers [cfa0cf38]: skipping (already done; pass --force to redo)
[100/17421] 2020-05-04 - Partnership Studying Quantum Computers For Creating Credit Scores For Trade Finance [93645fd7]: skipping (already done; pass --force to redo)
[101/17421] 2020-05-04 - Selling Quantum Technology [00f5ebad]: skipping (already done; pass --force to redo)
[102/17421] 2020-05-05 - Researchers See Path To Quantum Computing At Room Temperature [7963ad1c]: skipping (already done; pass --force to redo)
[103/17421] 2020-05-06 - Quantum Computers May Have Achieved Supremacy In Energy Efficiency Too [f50d9fde]: skipping (already done; pass --force to redo)
[104/17421] 2020-05-07 - Ibm Now Has 18 Quantum Computers On The Ibm Cloud [6ffb6e13]: skipping (already done; pass --force to redo)
[105/17421] 2020-05-13 - Entropica Labs Lands 1 8 Million In Venture Funding [8233ec6f]: skipping (already done; pass --force to redo)
[106/17421] 2020-05-14 - Quantum Motion Technologies Locks In 8 0 Million In Series A Round Investment [cab0648f]: skipping (already done; pass --force to redo)
[107/17421] 2020-05-14 - Ionq Ceo Strong Ai Will Likely Be Quantum Ai Dammit [52ee04a0]: skipping (already done; pass --force to redo)
[108/17421] 2020-05-16 - Australias National Science Agency Csiro Launches Quantum Technology Roadmap [63d9bafd]: skipping (already done; pass --force to redo)
[109/17421] 2020-05-17 - Quantfi Selected For Prestigious French Accelerator Program [57128db1]: skipping (already done; pass --force to redo)
[110/17421] 2020-05-18 - The Importance Of Uncomputation Is Quantum Mechanics Reversible [d74a5769]: skipping (already done; pass --force to redo)
[111/17421] 2020-05-20 - Quantum Computing Now Podcast Episode 13 Interview With Anastasia Marchenkova [ce6cea4d]: skipping (already done; pass --force to redo)
[112/17421] 2020-05-25 - Tqd Exclusive Interview With Quantum Physicist Amara Katabarwa Of Zapata Computing [057a3e25]: skipping (already done; pass --force to redo)
[113/17421] 2020-05-25 - A Quantum Smartphone Samsung And Sk Telecom Super Secured By Id Quantiques Quantum Chip [85a753c5]: skipping (already done; pass --force to redo)
[114/17421] 2020-05-28 - U S Legislation Would Mandate Study Of Quantum Computing Qc Ecosystem [4b8f56aa]: skipping (already done; pass --force to redo)
[115/17421] 2020-05-31 - Tqd Exclusive Qc Ware Combines The Innovative Drive Of A Deep Tech Firm With Customer Focus Of A Saw Mill [945f9744]: skipping (already done; pass --force to redo)
[116/17421] 2020-06-03 - Japans Global Aisin Group Enlists Qc Ware For Joint Quantum Computing Research For The Automotive Industry [c211e181]: skipping (already done; pass --force to redo)
[117/17421] 2020-06-04 - Finlands Quantum First Vtt To Acquire Finlands First Quantum Computer [41570d6d]: skipping (already done; pass --force to redo)
[118/17421] 2020-06-08 - Qci Says Quantum Software Achieved Best In Class Performance [9deda02b]: skipping (already done; pass --force to redo)
[119/17421] 2020-06-09 - University Of Sydney Researcher Uses Timely Trick To Improve Quantum Error Correcting Code [8b83efd6]: skipping (already done; pass --force to redo)
[120/17421] 2020-06-15 - Iqm Receives Up To 17 5 Million Euros In Funding From European Commission Accelerator [c2746933]: skipping (already done; pass --force to redo)
[121/17421] 2020-06-16 - Aqt Awarded As Technology Pioneer By World Economic Forum [cefcc1ac]: skipping (already done; pass --force to redo)
[122/17421] 2020-06-16 - Quantum Intuition Dojo [4356841e]: skipping (already done; pass --force to redo)
[123/17421] 2020-06-19 - Honeywell Claims The Worlds Highest Performing Quantum Computer Is Here [a8a829e0]: skipping (already done; pass --force to redo)
[124/17421] 2020-06-22 - Tqd Exclusive 22 Quantum Computing Executives Shaping The Industry [a51b22e6]: skipping (already done; pass --force to redo)
[125/17421] 2020-06-22 - Hqss Quantum Assisted Design Toolbox Aimed At Unlocking Currently Impossible Simulation Capabilities [a208f10e]: skipping (already done; pass --force to redo)
[126/17421] 2020-06-23 - Quantum Computing Now Podcast Episode 14 Quantum Intuition [6dc6e93c]: skipping (already done; pass --force to redo)
[127/17421] 2020-06-24 - The Coming Quantum App Store For Qc Programmers [12822389]: skipping (already done; pass --force to redo)
[128/17421] 2020-06-25 - Darpa Challenge May Boost Quantum Value Of Nisq Devices [ab51575f]: skipping (already done; pass --force to redo)
[129/17421] 2020-06-26 - Usc Lockheed Martins Qcc Will Upgrade To D Waves Forthcoming 5000 Qubit Advantage System [4862cd31]: skipping (already done; pass --force to redo)
[130/17421] 2020-06-28 - John Preskill Joins Amazon To Advance Quantum Computing [e41fe2ab]: skipping (already done; pass --force to redo)
[131/17421] 2020-07-02 - Jp Morgan Chase Unleashes Honeywells Quantum Computer On Tough Fintech Problems [7fe18806]: skipping (already done; pass --force to redo)
[132/17421] 2020-07-04 - Spooqy Action At A Distance Quantum Entanglement Demonstrated Aboard Orbiting Cubesat [1cdb470f]: skipping (already done; pass --force to redo)
[133/17421] 2020-07-09 - Quantum Technology Startup Q Ctrl Announces Global Rd Partnership With Advanced Navigation [c218e645]: skipping (already done; pass --force to redo)
[134/17421] 2020-07-14 - Standard Chartered And Universities Space Research Association Partner On Quantum Computing [602668ff]: skipping (already done; pass --force to redo)
[135/17421] 2020-07-18 - Book Review Can Quantum Computing And Blockchain Just Get Along [99a255e6]: skipping (already done; pass --force to redo)
[136/17421] 2020-07-21 - Qc Ware Races Ahead With Research Into Quantum Machine Learning Algorithms [27f354ab]: skipping (already done; pass --force to redo)
[137/17421] 2020-07-23 - Tqd Exclusive Interview Quantum Pioneer John Martinis Still Wants To Build Quantum Computers And Make Them More Powerful [10fda915]: skipping (already done; pass --force to redo)
[138/17421] 2020-07-23 - Nsf Spends 75 Million To Establish New Quantum Information Science Institutes [7e19292b]: skipping (already done; pass --force to redo)
[139/17421] 2020-07-24 - Cqt Singapore Conduit For Quantum Information Sciences [cbb46393]: skipping (already done; pass --force to redo)
[140/17421] 2020-07-26 - The U S Department Of Energy Unveiled A Blueprint Strategy To Develop A National Quantum Internet And Ushering In A New Era Of Communications [b4aeaae1]: skipping (already done; pass --force to redo)
[141/17421] 2020-07-31 - Tqd Exclusive Quantum Computing Must Be People Powered Not Just Quantum Powered Says Horizon Quantum Computings Ceo [dd415252]: skipping (already done; pass --force to redo)
[142/17421] 2020-08-02 - Method Could Help Predict Properties Of Complex Quantum Systems [2a5c1bd2]: skipping (already done; pass --force to redo)
[143/17421] 2020-08-03 - Giant Atoms May Create All In One Quantum Processing And Communication [3f1b296f]: skipping (already done; pass --force to redo)
[144/17421] 2020-08-03 - Craft Prospect Will Lead A Consortium To Explore Cubesat Augmented Quantum Key Distribution Services [84780583]: skipping (already done; pass --force to redo)
[145/17421] 2020-08-05 - Quantum Computing Survey [c3d97453]: skipping (already done; pass --force to redo)
[146/17421] 2020-08-07 - U S Launches National Quantum Education Partnership With Industry And Academic Leaders [56576027]: skipping (already done; pass --force to redo)
[147/17421] 2020-08-09 - Trashed 8 [2afc97cf]: skipping (already done; pass --force to redo)
[148/17421] 2020-08-10 - Nsf Rolls Out Beta Quantum Site To Help U S Get Quantum Ready [36843c37]: skipping (already done; pass --force to redo)
[149/17421] 2020-08-10 - Oxford Instruments Plasma Technology Joins Quantum Foundry At Ucsb [264e342e]: skipping (already done; pass --force to redo)
[150/17421] 2020-08-11 - Archer Materials Reports Its Successfully Built Quantum Devices For Qubit Control [3b6813c8]: skipping (already done; pass --force to redo)
[151/17421] 2020-08-13 - Tqd Exclusive Unitary Fund Team Pushes For An Open Qc Industry That Benefits The Most People [2569de4e]: skipping (already done; pass --force to redo)
[152/17421] 2020-08-14 - Quantum Computing Now Podcast Episode 17 Interview With Unitary Funds Nathan Shammah [0a45cf50]: skipping (already done; pass --force to redo)
[153/17421] 2020-08-15 - Evolutionq Awarded Contribution From Canada Space Agency For Quantum Key Distribution Network Research And Development [4b3e58f9]: skipping (already done; pass --force to redo)
[154/17421] 2020-08-18 - Aws Announces General Availability Of Its Quantum Algorithm Design Service [4cd6d5da]: skipping (already done; pass --force to redo)
[155/17421] 2020-08-20 - University Of Maryland Initiative Strives For Global Impact In Creating Translational Technologies [cd71b240]: skipping (already done; pass --force to redo)
[156/17421] 2020-08-20 - Ibm Says Company Achieved Highest Quantum Volume To Date [7a32b4eb]: skipping (already done; pass --force to redo)
[157/17421] 2020-08-24 - Algorithm May Be Able To Predict Power Of Early Quantum Computers [75fd2aa4]: skipping (already done; pass --force to redo)
[158/17421] 2020-08-25 - Calculating The Benefits Of Exascale And Quantum Computers [76863b6a]: skipping (already done; pass --force to redo)
[159/17421] 2020-08-26 - Open Access Qc Initiative Hopes For Public Global Ecosystem In Quantum Technologies By Mid Decade [082294f8]: skipping (already done; pass --force to redo)
[160/17421] 2020-08-26 - Fermilab Leads Partnership To Create 115 Million National Quantum Information Science Research Center To Build Revolutionary Quantum Computer [142cca7a]: skipping (already done; pass --force to redo)
[161/17421] 2020-08-27 - Intel Collaborates With Argonne National Laboratory Doe In Q Next Quantum Computing Research [6fd03609]: skipping (already done; pass --force to redo)
[162/17421] 2020-08-27 - Researchers Say Theyre On A Path To Build Powerful And Practical Quantum Computer [7a50867e]: skipping (already done; pass --force to redo)
[163/17421] 2020-08-29 - Seeqc Selected For 150K Phase I Award By Air Force Research Laboratory [7bedd5fa]: skipping (already done; pass --force to redo)
[164/17421] 2020-08-31 - Tqd Exclusive Review Of The Department Of Energys Qis Research Centres [9cee56e0]: skipping (already done; pass --force to redo)
[165/17421] 2020-09-02 - The Virtual Quantum Computing Summit In London Opens Today [462cab60]: skipping (already done; pass --force to redo)
[166/17421] 2020-09-03 - Xanadu Releases Worlds First Photonic Quantum Computer In The Cloud [03f2ad07]: skipping (already done; pass --force to redo)
[167/17421] 2020-09-05 - Research Group Gate42 Is Putting Armenia On The Qc Map [c07afd11]: skipping (already done; pass --force to redo)
[168/17421] 2020-09-08 - Innovare Advancement Center Announces 18 Teams Qualified For 1 Million In Basic Research Funding Awards From The Million Dollar International Quantum U Tech Accelerator [1bb059c1]: skipping (already done; pass --force to redo)
[169/17421] 2020-09-09 - Q Ctrl And Quantum Machines Announce Partnership To Accelerate Quantum Computing Development [3c6cb5d9]: skipping (already done; pass --force to redo)
[170/17421] 2020-09-14 - Unifying Classical Physics And Quantum Physics [203bad2b]: skipping (already done; pass --force to redo)
[171/17421] 2020-09-20 - Quantum Computing Now Podcast Episode 12 Interview With Junye Huang [3b769fcf]: skipping (already done; pass --force to redo)
[172/17421] 2020-09-20 - Quantum Computing Now Podcast Episode 16 Interview With Johan Vos [ab94e0df]: skipping (already done; pass --force to redo)
[173/17421] 2020-09-20 - Quantum Computing Now Podcast Episode 15 Anisha Musti Quantum Machine Learning [62724bd2]: skipping (already done; pass --force to redo)
[174/17421] 2020-11-10 - Quantum Computing Now Podcast Episode 23 Travis Scholten And News From Ieee Quantum Week [8e4cd56e]: skipping (already done; pass --force to redo)
[175/17421] 2020-11-29 - Tenish Non Tech Non Quantum Companies That Are Set To Seize Quantum Advantage [5bbefee7]: skipping (already done; pass --force to redo)
[176/17421] 2020-12-03 - Quantum Computing Now Podcast Episode 24 Amir Naveh And Quantum Volume [c207aa1e]: skipping (already done; pass --force to redo)
[177/17421] 2020-12-20 - Quantum Computing Now Podcast Episode 25 David Gunnarsson And Dilution Refridgerators [e3a80e5c]: skipping (already done; pass --force to redo)
[178/17421] 2021-01-14 - A Learning Journey To Replicating Quantum Projects [4202f2db]: skipping (already done; pass --force to redo)
[179/17421] 2021-01-14 - Lets Turn The Qubits Off [d0bf7ee8]: skipping (already done; pass --force to redo)
[180/17421] 2021-01-14 - The Best Stack For Exploring Quantum Computing [6799fe4b]: skipping (already done; pass --force to redo)
[181/17421] 2021-01-24 - Quantum Computing Now Podcast Episode 26 Mike Strike And The Quantum Resistant Ledger [8c781d41]: skipping (already done; pass --force to redo)
[182/17421] 2021-07-26 - Tqd Exclusive Coldquanta Masters Cold Atoms The Oldest New Kid On The Block In Quantum Computing To Power Quantum Scalability [d469ed28]: skipping (already done; pass --force to redo)
[183/17421] 2021-10-08 - Bob Sorensen Senior Vp Of Research At Hyperion Research The Qubit Guys Podcast Episode 2 [77d2116e]: skipping (already done; pass --force to redo)
[184/17421] 2021-10-08 - Ian Mason Ai And Quantum Tech Strategist The Qubit Guys Podcast Episode 1 [707d1af0]: skipping (already done; pass --force to redo)
[185/17421] 2021-10-14 - Prof Robert Wille Design Automation Through The Ages The Qubit Guys Podcast Episode 4 [c48a1cca]: skipping (already done; pass --force to redo)
[186/17421] 2021-10-29 - Itan Barmes Quantum Lead At Deloitte Nederland The Qubit Guys Podcast Episode 6 [00adff4e]: skipping (already done; pass --force to redo)
[187/17421] 2022-01-11 - Crypto Agility Alert Ahead Of Quantum Threat [ab0c9f14]: skipping (already done; pass --force to redo)
[188/17421] 2022-01-22 - Quantum Computing Now Podcast Episode 21 Michal Stechly And Qosf [16bb8216]: skipping (already done; pass --force to redo)
[189/17421] 2022-01-31 - Silex Systems Teams Up With Unsw On Silicon Enrichment Project For Quantum Computing [d842e82f]: skipping (already done; pass --force to redo)
[190/17421] 2022-01-31 - Quantum Computing Now Amira Abbas On Qiskit Camp [64612016]: skipping (already done; pass --force to redo)
[191/17421] 2022-01-31 - Quantum Computing Now Podcast Episode 18 Interview With Peter Johnson From Zapata Computing [2dd05cf6]: skipping (already done; pass --force to redo)
[192/17421] 2022-01-31 - Quantum Computing Now Podcast Episode 20 John Prisco And Quantum Cryptography [961a5332]: skipping (already done; pass --force to redo)
[193/17421] 2022-02-02 - Quantum Computing Now Podcast Episode 19 Interview With Dr Zlatko Minev [b69cdf46]: skipping (already done; pass --force to redo)
[194/17421] 2022-02-02 - Konstantinos Karagiannis Head Of Quantum Computing Services At Protiviti The Qubit Guys Podcast Episode 3 [4288d4ca]: skipping (already done; pass --force to redo)
[195/17421] 2022-02-02 - Santanu Ganguly Author And Systems Architect Cisco The Qubit Guys Podcast Episode 5 [d0a40767]: skipping (already done; pass --force to redo)
[196/17421] 2022-02-02 - Speedy Two Qubit Gates With Ethan Hansen [47191509]: skipping (already done; pass --force to redo)
